one	399
could	349
said	337
may	312
must	312
time	312
would	311
see	299
shall	298
know	281
come	262
helsing	260
van	244
hand	228
like	222
lucy	222
night	219
came	216
thing	215
day	214
man	203
back	197
went	191
good	189
eye	180
way	180
seemed	179
room	175
even	174
though	168
well	164
work	164
saw	162
mina	161
old	157
door	156
much	156
took	155
think	150
face	149
friend	148
made	148
poor	148
said'	146
great	144
sleep	143
dear	142
away	140
get	138
count	134
god	134
say	134
looked	133
tell	129
little	126
look	126
life	123
harker	122
professor	121
place	120
thought	120
jonathan	116
men	116
found	111
got	111
till	111
yet	111
take	109
heart	108
two	108
fear	107
house	106
long	105
might	104
last	103
let	102
without	99
never	98
something	96
box	95
ever	95
arthur	94
told	93
word	92
window	91
first	90
round	90
still	88
want	85
asked	84
knew	84
woman	84
find	83
head	83
put	83
blood	82
white	82
nothing	81
quite	81
began	80
coming	80
keep	80
moment	80
done	79
looking	79
dead	77
full	76
whilst	76
mr	75
open	75
aS'could	74
death	72
hear	72
however	72
madam	72
many	72
mind	72
far	71
godalming	71
morning	71
light	70
every	69
aS'seward	68
love	68
rest	68
gutenberg	67
aS'shall	66
cannot	66
new	66
sort	66
aS'know	65
heard	65
left	65
opened	65
anything	64
child	64
give	64
hour	64
upon	64
aS'must	63
home	63
project	63
another	62
felt	62
quincey	62
read	62
seen	62
aS'said	61
lay	61
right	60
set	60
soul	60
feel	59
since	59
aS'would	58
red	58
terrible	58
stood	57
come'	56
diary'	56
whole	56
aS'night	55
aS'time	55
bed	55
case	55
end	55
paper	55
would'	55
john	54
know'	54
lord	54
strange	54
alone	53
fellow	53
gone	53
horse	53
london	53
matter	53
must'	53
turned	53
wish	53
almost	52
letter	52
side	52
watch	52
wolf	52
always	51
journal'	51
lip	51
others	51
see'	51
seems	51
time'	51
water	51
aS'may	50
aS'one	50
aS'van	50
believe	50
close	50
dark	50
foot	50
hope	50
need	50
seem	50
sweet	50
try	50
went'	50
aS'jonathan	49
held	49
key	49
morris	49
sat	49
shall'	49
spoke	49
body	48
brain	48
kind	48
one'	48
seward	48
ship	48
three	48
ask	47
going	47
may'	47
mean	47
tell'	47
aS'come	46
already	46
arm	46
half	46
husband	46
miss	46
sea	46
diary	45
fell	45
part	45
ready	45
together	45
tried	45
aS'went	44
could'	44
night'	44
soon	44
air	43
heavy	43
strong	43
aS'good	42
back'	42
enough	42
grew	42
leave	42
minute	42
speak	42
sun	42
use	42
aS'came	41
aS'well	41
call	41
gave	41
helsing'	41
near	41
quick	41
true	41
aS'dear	40
dog	40
patient	40
voice	40
way'	40
behind	39
book	39
earth	39
write	39
along	38
evidently	38
power	38
simply	38
trust	38
young	38
came'	37
even'	37
late	37
none	37
pas	37
world	37
big	36
castle	36
cold	36
doubt	36
lie	36
mother	36
ran	36
silence	36
sound	36
state	36
trouble	36
wind	36
aS'friend	35
aS'harker	35
aS'lucy	35
aS'september	35
aS'think	35
away'	35
best	35
chance	35
change	35
clock	35
hard	35
indeed	35
kept	35
lady	35
passed	35
present	35
room'	35
aS'chapter	34
asleep	34
closed	34
die	34
fire	34
fly	34
hand'	34
later	34
like'	34
lucy'	34
meet	34
morrow	34
people	34
suppose	34
understand	34
aS'mina	33
aS'professor	33
aS'sleep	33
ear	33
laid	33
renfield	33
rose	33
snow	33
taken	33
throat	33
towards	33
aS'october	32
able	32
around	32
became	32
dream	32
drew	32
effort	32
fact	32
feeling	32
girl	32
perhaps	32
small	32
wild	32
aVthing	31
called	31
cause	31
free	31
getting	31
ground	31
high	31
lost	31
pain	31
strength	31
tomb	31
turn	31
well'	31
afraid	30
answered	30
cloud	30
given	30
looked'	30
low	30
pale	30
seemed'	30
sign	30
taking	30
wait	30
westenra	30
within	30
work'	30
aS'face	29
aVhand	29
also	29
care	29
cry	29
cut	29
duty	29
either	29
everything	29
except	29
question	29
saying	29
sight	29
sir	29
spirit	29
stay	29
suddenly	29
teeth	29
think'	29
used	29
wanted	29
aS'see	28
aS'tell	28
aS'took	28
aS'want	28
aVeye	28
amongst	28
asked'	28
black	28
door'	28
follow	28
idea	28
instant	28
much'	28
nature	28
note	28
sent	28
whitby	28
year	28
aS'count	27
aS'much	27
aS'room	27
aVtime	27
answer	27
broken	27
day'	27
form	27
hold	27
jonathan'	27
le	27
look'	27
mine	27
neck	27
struck	27
sunset	27
talk	27
task	27
took'	27
aS'arthur	26
aS'found	26
aS'saw	26
aS'seemed	26
attendant	26
awful	26
beginning	26
brave	26
certain	26
coffin	26
horror	26
lest	26
memory	26
mina'	26
mouth	26
study	26
wide	26
aS'heart	25
bag	25
beside	25
count'	25
cried	25
dracula	25
east	25
face'	25
forehead	25
four	25
life'	25
next	25
outside	25
past	25
quickly	25
raised	25
remember	25
return	25
run	25
save	25
sleep'	25
somewhat	25
stopped	25
though'	25
threw	25
train	25
wake	25
whose	25
wife	25
aS'day	24
aS'window	24
aVcould	24
act	24
bad	24
begin	24
bring	24
danger	24
deep	24
else	24
figure	24
finger	24
fog	24
good'	24
hall	24
knowledge	24
land	24
mad	24
manner	24
might'	24
mist	24
moved	24
placed	24
point	24
road	24
say'	24
sitting	24
smile	24
thank	24
thin	24
told'	24
wall	24
wonderful	24
yesterday	24
aS'done	23
aS'even	23
aS'first	23
aS'look	23
aS'say	23
aS'though	23
aS'thought	23
aVdear	23
aVsee	23
across	23
ago	23
driver	23
dust	23
edge	23
flower	23
pretty	23
purpose	23
quiet	23
river	23
saw'	23
second	23
sudden	23
sunrise	23
sure	23
wonder	23
aS'asked	22
aS'door	22
aS'left	22
aS'made	22
aS'morning	22
aS'poor	22
aS'quite	22
aS'told	22
breathing	22
fixed	22
forward	22
friend'	22
get'	22
glass	22
grave	22
hardly	22
howling	22
knee	22
laugh	22
least	22
master	22
moonlight	22
move	22
notice	22
order	22
right'	22
shadow	22
sharp	22
show	22
silent	22
slept	22
speaking	22
step	22
tree	22
week	22
aS'fear	21
aS'god	21
aS'got	21
aS'hand	21
aS'husband	21
aS'man	21
aS'might	21
aS'something	21
aVfriend	21
aVknow	21
beautiful	21
brought	21
copy	21
course	21
doctor	21
early	21
evening	21
evil	21
flame	21
holding	21
knew'	21
let'	21
line	21
men'	21
seat	21
seeing	21
send	21
somewhere	21
start	21
table	21
take'	21
term	21
terror	21
aS'chapter'	20
aS'take	20
aS'way	20
aVmany	20
aVmust	20
aVone	20
anything'	20
arthur'	20
bed'	20
belief	20
boat	20
cliff	20
country	20
effect	20
expected	20
fear'	20
glad	20
god'	20
house'	20
interest	20
learn	20
man'	20
mass	20
monster	20
nay	20
pause	20
pointed	20
seward'	20
shoulder	20
something'	20
stone	20
thus	20
usual	20
waited	20
walk	20
wound	20
yet'	20
aS'let	19
aS'like	19
aS'moment	19
aS'never	19
anxious	19
awake	19
become	19
broke	19
carfax	19
comfort	19
electronic	19
falling	19
fine	19
great'	19
lamp	19
law	19
lock	19
lunatic	19
met	19
number	19
peace	19
place'	19
possible	19
shock	19
showed	19
shut	19
sleeping	19
somehow	19
swept	19
tear	19
thought'	19
top	19
town	19
vampire	19
vein	19
woke	19
written	19
aS'another	18
aS'helsing	18
aS'however	18
aS'last	18
aS'long	18
